1	4	16	4	2	4
1	4	16	4	4	4
1	4	1	1	16	4
1	4	1	1	2	2
2	4	1	1	4	4
1	4	1	2	16	2
1	4	1	2	2	1
13	4	1	2	2	2
2	4	1	2	2	4
3	4	1	2	4	4
1	4	1	3	2	2
4	4	1	4	2	2
4	4	1	4	2	4
4	4	1	4	4	2
4	4	1	4	4	4
3	4	2	16	16	16
1	4	2	16	16	1
2	4	2	16	16	2
3	4	2	16	2	2
6	4	2	16	2	4
17	4	2	16	4	2
2	4	2	1	16	4
5	4	2	1	2	2
5	4	2	1	2	4
6	4	2	1	4	2
4	4	2	1	4	4
8	4	2	2	16	16
68	4	2	2	16	2
2	4	2	2	16	3
1	4	2	2	16	4
1	4	2	2	1	1
8	4	2	2	2	1
482	4	2	2	2	2
3	4	2	2	2	3
30	4	2	2	2	4
1	4	2	2	3	1
6	4	2	2	4	2
1	4	2	2	4	3
14	4	2	2	4	4
1	4	2	3	4	2
1	4	2	4	1	1
19	4	2	4	2	2
5	4	2	4	2	3
9	4	2	4	2	4
1	4	2	4	3	2
4	4	2	4	4	2
1	4	2	4	4	3
4	4	2	4	4	4
1	4	3	16	4	4
1	4	3	1	2	4
2	4	3	1	4	2
1	4	3	2	16	2
5	4	3	2	4	2
1	4	3	4	1	4
1	4	3	4	2	2
16	4	4	16	16	16
5	4	4	16	16	1
74	4	4	16	16	2
6	4	4	16	16	4
3	4	4	16	1	1
4	4	4	16	1	2
1	4	4	16	1	4
3	4	4	16	2	1
65	4	4	16	2	2
1	4	4	16	2	3
59	4	4	16	2	4
1	4	4	16	4	1
25	4	4	16	4	2
50	4	4	16	4	4
3	4	4	1	16	2
1	4	4	1	16	3
60	4	4	1	16	4
10	4	4	1	2	2
1	4	4	1	2	3
4	4	4	1	2	4
1	4	4	1	3	2
1	4	4	1	3	4
29	4	4	1	4	2
6	4	4	1	4	3
11	4	4	1	4	4
33	4	4	2	16	16
2	4	4	2	16	1
1167	4	4	2	16	2
2	4	4	2	16	3
31	4	4	2	16	4
5	4	4	2	1	2
79	4	4	2	2	1
11285	4	4	2	2	2
45	4	4	2	2	3
565	4	4	2	2	4
2	4	4	2	3	1
3	4	4	2	3	2
3	4	4	2	4	1
121	4	4	2	4	2
6	4	4	2	4	3
490	4	4	2	4	4
3	4	4	3	2	4
1	4	4	3	4	2
1	4	4	3	4	4
3	4	4	4	1	1
3	4	4	4	1	2
4	4	4	4	2	1
129	4	4	4	2	2
6	4	4	4	2	3
16	4	4	4	2	4
1	4	4	4	3	2
1	4	4	4	3	4
1	4	4	4	4	1
10	4	4	4	4	2
9	4	4	4	4	3
602	4	4	4	4	4
